Local;Codigo 1000;Artigo;Metragem
RUA E COLUNA 04 GAVETA 07;1000996925;28 01 3100;110,4
RUA E COLUNA 04 GAVETA 07;1000996939;28 01 3100;110,36
RUA E COLUNA 04 GAVETA 07;1000996924;28 01 3100;110,19
RUA E COLUNA 04 GAVETA 07;1000996927;28 01 3100;99,11
RUA E COLUNA 04 GAVETA 07;1000996926;28 01 3100;110,53
RUA E COLUNA 05 GAVETA 07;1000996921;28 01 3100;110,32
RUA E COLUNA 05 GAVETA 07;1000996917;28 01 3100;110,24
RUA E COLUNA 05 GAVETA 07;1000996916;28 01 3100;110,3
RUA E COLUNA 05 GAVETA 07;1000996915;28 01 3100;109,96
RUA E COLUNA 05 GAVETA 07;1000996918;28 01 3100;110,28
RUA E COLUNA 05 GAVETA 07;1000996923;28 01 3100;110,18
RUA E COLUNA 05 GAVETA 07;1000996922;28 01 3100;110,12
RUA E COLUNA 05 GAVETA 07;1000996919;28 01 3100;110,24
RUA E COLUNA 05 GAVETA 07;1000996920;28 01 3100;110,34
RUA E COLUNA 09 GAVETA 07;1000996384;28 01 3100;110,62
RUA E COLUNA 09 GAVETA 07;1000996383;28 01 3100;110,5
RUA E COLUNA 09 GAVETA 07;1000996387;28 01 3100;93,6
RUA E COLUNA 13 GAVETA 04;1000996845;28 01 3100;113,73
RUA E COLUNA 13 GAVETA 04;1000996842;28 01 3100;113,85
RUA E COLUNA 13 GAVETA 04;1000996846;28 01 3100;70,66
RUA E COLUNA 13 GAVETA 04;1000996844;28 01 3100;114,09
RUA E COLUNA 13 GAVETA 04;1000996843;28 01 3100;113,93
RUA E COLUNA 19 GAVETA 03;1000995811;28 01 3100;109,56
RUA E COLUNA 19 GAVETA 03;1000996131;28 01 3100;108,14
RUA E COLUNA 19 GAVETA 03;1000996160;28 01 3100;106,07
RUA E COLUNA 19 GAVETA 03;1000996223;28 01 3100;88,97
RUA E COLUNA 19 GAVETA 03;1000996229;28 01 3100;112,73
RUA E COLUNA 19 GAVETA 03;1000995812;28 01 3100;109,57
RUA E COLUNA 23 GAVETA 06;1000969980;28 01 3100;110,03
RUA E COLUNA 25 GAVETA 01;00020000056680003;28 01 3100;106,7
RUA E COLUNA 25 GAVETA 01;00020000056680006;28 01 3100;110,2
RUA E COLUNA 25 GAVETA 01;00020000056680001;28 01 3100;110,13
RUA E COLUNA 25 GAVETA 01;00020000056680002;28 01 3100;106,3
RUA E COLUNA 25 GAVETA 01;00020000056680004;28 01 3100;107,7
RUA E COLUNA 30 GAVETA 04;1000925613;28 01 3100;99,89
RUA F COLUNA 02 GAVETA 08;1000905597;28 01 3100;106,3
RUA F COLUNA 02 GAVETA 08;1000905591;28 01 3100;114,7
RUA F COLUNA 02 GAVETA 08;1000905594;28 01 3100;114,5
RUA F COLUNA 02 GAVETA 08;1000905595;28 01 3100;114,5
RUA F COLUNA 02 GAVETA 08;1000905596;28 01 3100;97,9
RUA F COLUNA 02 GAVETA 08;1000905587;28 01 3100;96,5
RUA F COLUNA 02 GAVETA 08;1000905593;28 01 3100;114,5
RUA F COLUNA 02 GAVETA 08;1000905592;28 01 3100;114,6
RUA F COLUNA 06 GAVETA 07;1000987861;28 01 3100;112,38
RUA F COLUNA 06 GAVETA 07;1000987862;28 01 3100;112,13
RUA F COLUNA 06 GAVETA 07;1000987859;28 01 3100;114,49
RUA F COLUNA 12 GAVETA 04;1000996841;28 01 3100;114,25
RUA F COLUNA 12 GAVETA 04;1000996839;28 01 3100;114,27
RUA F COLUNA 12 GAVETA 04;1000996838;28 01 3100;113,72
RUA F COLUNA 12 GAVETA 04;1000996837;28 01 3100;113,9
RUA F COLUNA 12 GAVETA 04;1000996836;28 01 3100;114,14
RUA F COLUNA 12 GAVETA 04;1000996835;28 01 3100;108,85
RUA F COLUNA 12 GAVETA 04;1000996834;28 01 3100;109,08
RUA F COLUNA 12 GAVETA 04;1000996831;28 01 3100;109,24
RUA F COLUNA 12 GAVETA 04;1000996833;28 01 3100;108,81
RUA H COLUNA 02 GAVETA 03;1000996378;28 01 3100;106,4
RUA H COLUNA 02 GAVETA 03;1000996377;28 01 3100;107,42
RUA H COLUNA 02 GAVETA 03;1000996376;28 01 3100;106,94
RUA H COLUNA 11 GAVETA 04;1000978924;28 01 3100;112,46
RUA H COLUNA 11 GAVETA 04;1000978918;28 01 3100;74,5
RUA H COLUNA 11 GAVETA 04;1000978919;28 01 3100;111,97
RUA H COLUNA 45 GAVETA 02;1000882951;28 01 3100;112,4
RUA H COLUNA 45 GAVETA 02;1000882950;28 01 3100;105
RUA H COLUNA 45 GAVETA 02;1000882958;28 01 3100;112,9
RUA H COLUNA 45 GAVETA 02;1000882952;28 01 3100;114,4
RUA H COLUNA 45 GAVETA 02;1000882953;28 01 3100;113,7
RUA H COLUNA 45 GAVETA 02;1000882954;28 01 3100;113,4
RUA H COLUNA 45 GAVETA 02;1000882955;28 01 3100;113,2
RUA H COLUNA 45 GAVETA 02;1000905598;28 01 3100;118,4
RUA H COLUNA 45 GAVETA 02;1000882956;28 01 3100;113,2
RUA H COLUNA 49 GAVETA 02;1000922615;28 01 3100;23,3
RUA H COLUNA 49 GAVETA 02;1000885601;28 01 3100;31,9
RUA H COLUNA 49 GAVETA 02;1000922613;28 01 3100;28,5
RUA H COLUNA 49 GAVETA 02;1000996828;28 01 3100;114,04
RUA H COLUNA 49 GAVETA 02;1000922617;28 01 3100;23,6
RUA H COLUNA 49 GAVETA 02;1000895936;28 01 3100;76,3
RUA H COLUNA 49 GAVETA 02;1000996701;28 01 3100;83,98
RUA H COLUNA 49 GAVETA 02;1000996826;28 01 3100;116,32
RUA H COLUNA 49 GAVETA 02;1000922609;28 01 3100;25,1
RUA H COLUNA 49 GAVETA 02;1000996830;28 01 3100;114,58
SALA DE AMOSTRA COLUNA 01 GAVETA 01;1000965600;28 01 3100;114,77
SALA DE AMOSTRA COLUNA 01 GAVETA 01;1000946755;28 01 3100;110,6
RUA A COLUNA 19 GAVETA 05;1000275879;28 01 3211;107,4
RUA A COLUNA 19 GAVETA 05;1000275881;28 01 3211;105,7
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000934073;28 01 3610;135,06
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000937393;28 01 3610;128,7
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000937401;28 01 3610;128,86
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000937400;28 01 3610;135,46
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000937397;28 01 3610;128,55
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000937387;28 01 3610;116,76
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000937396;28 01 3610;128,12
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000934007;28 01 3610;132,93
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000934046;28 01 3610;131,58
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000933950;28 01 3610;128
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000934020;28 01 3610;117,77
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000933589;28 01 3610;118,09
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000933986;28 01 3610;122,34
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000933968;28 01 3610;131,91
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000933583;28 01 3610;133,97
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000934063;28 01 3610;131,4
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000937386;28 01 3610;135,36
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000934076;28 01 3610;47,16
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000933969;28 01 3610;131,5
DEPOSITO ALGODAO COLUNA 04 GAVETA 01;1000933936;28 01 3610;134,59
DEPOSITO ALGODAO COLUNA 08 GAVETA 01;1000933935;28 01 3610;126,69
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000933892;28 01 3610;127,51
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919988;28 01 3610;85,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919989;28 01 3610;104,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000964478;28 01 3610;133,96
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000964481;28 01 3610;130,11
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000964476;28 01 3610;62,88
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000924614;28 01 3610;131,82
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000985752;28 01 3610;127,41
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000985751;28 01 3610;119,92
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000985750;28 01 3610;131,08
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000985746;28 01 3610;129,84
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919972;28 01 3610;53,4
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000924618;28 01 3610;136,27
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000866398;28 01 3610;133,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919974;28 01 3610;113,6
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919982;28 01 3610;118,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000951700;28 01 3610;128,05
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000909225;28 01 3610;133
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000964504;28 01 3610;112,81
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000932763;28 01 3610;133,44
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935064;28 01 3610;115,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000978907;28 01 3610;124,42
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000964506;28 01 3610;25,81
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000932759;28 01 3610;133,22
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000978905;28 01 3610;129,57
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000978902;28 01 3610;129,86
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000979943;28 01 3610;127,99
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000979935;28 01 3610;131,83
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000993609;28 01 3610;129,97
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000911092;28 01 3610;110,3
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000984949;28 01 3610;24,39
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000984950;28 01 3610;21,62
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000925642;28 01 3610;122,31
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000775424;28 01 3610;132,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000923403;28 01 3610;121,4
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000923397;28 01 3610;87,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000924619;28 01 3610;137,78
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000896283;28 01 3610;135,3
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000896281;28 01 3610;132,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000896280;28 01 3610;38,3
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000926849;28 01 3610;134,68
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000909239;28 01 3610;68,4
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995274;28 01 3610;131,87
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995366;28 01 3610;27,15
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995365;28 01 3610;56,26
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995364;28 01 3610;126,16
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995363;28 01 3610;126,59
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995362;28 01 3610;125,78
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995361;28 01 3610;127,61
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000910992;28 01 3610;135,3
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995275;28 01 3610;131,85
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000896292;28 01 3610;125,5
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000996456;28 01 3610;116,08
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000996455;28 01 3610;129,23
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000996454;28 01 3610;129,34
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000996453;28 01 3610;129,65
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000996452;28 01 3610;129,29
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000996451;28 01 3610;129,74
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000896293;28 01 3610;127,8
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000886383;28 01 3610;96,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000942335;28 01 3610;98,72
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995282;28 01 3610;131,77
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000993614;28 01 3610;130,61
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000993613;28 01 3610;114,77
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000942304;28 01 3610;128,06
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000951698;28 01 3610;127,71
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995281;28 01 3610;131,69
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000942334;28 01 3610;126,63
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000942333;28 01 3610;126,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000986629;28 01 3610;87,02
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000896309;28 01 3610;118
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000923933;28 01 3610;130,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995276;28 01 3610;131,77
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995280;28 01 3610;131,72
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995278;28 01 3610;131,98
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995279;28 01 3610;131,93
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000995277;28 01 3610;131,92
RUA A COLUNA 02 GAVETA 03;1000995302;28 01 3610;118,42
RUA A COLUNA 02 GAVETA 03;1000995300;28 01 3610;131,4
RUA A COLUNA 02 GAVETA 03;1000995299;28 01 3610;129,69
RUA A COLUNA 02 GAVETA 03;1000995297;28 01 3610;131,37
RUA A COLUNA 02 GAVETA 03;1000995296;28 01 3610;131,5
RUA A COLUNA 02 GAVETA 03;1000995295;28 01 3610;131,61
RUA A COLUNA 02 GAVETA 03;1000995301;28 01 3610;131,35
RUA A COLUNA 02 GAVETA 03;1000995298;28 01 3610;131,23
RUA A COLUNA 05 GAVETA 05;1000995285;28 01 3610;115,64
RUA A COLUNA 05 GAVETA 05;1000995284;28 01 3610;131,76
RUA A COLUNA 05 GAVETA 05;1000995294;28 01 3610;131,59
RUA A COLUNA 05 GAVETA 05;1000995293;28 01 3610;131,75
RUA A COLUNA 05 GAVETA 05;1000995292;28 01 3610;131,43
RUA A COLUNA 05 GAVETA 05;1000995291;28 01 3610;129,84
RUA A COLUNA 05 GAVETA 05;1000995290;28 01 3610;121,99
RUA A COLUNA 05 GAVETA 05;1000995289;28 01 3610;128,16
RUA A COLUNA 05 GAVETA 05;1000995283;28 01 3610;131,98
RUA A COLUNA 08 GAVETA 05;1000996804;28 01 3610;135,7
RUA A COLUNA 08 GAVETA 05;1000996798;28 01 3610;135,44
RUA A COLUNA 08 GAVETA 05;1000996803;28 01 3610;135,62
RUA A COLUNA 08 GAVETA 05;1000996802;28 01 3610;135,54
RUA A COLUNA 08 GAVETA 05;1000996805;28 01 3610;136,67
RUA A COLUNA 08 GAVETA 05;1000996801;28 01 3610;136,04
RUA A COLUNA 08 GAVETA 05;1000996800;28 01 3610;136,33
RUA A COLUNA 08 GAVETA 05;1000996799;28 01 3610;136,26
RUA A COLUNA 10 GAVETA 02;1000956925;28 01 3610;129,79
RUA A COLUNA 10 GAVETA 06;1000976031;28 01 3610;130,95
RUA A COLUNA 10 GAVETA 06;1000976040;28 01 3610;128,58
RUA A COLUNA 10 GAVETA 06;1000935015;28 01 3610;133,62
RUA A COLUNA 10 GAVETA 06;1000944251;28 01 3610;114,01
RUA A COLUNA 10 GAVETA 06;1000980162;28 01 3610;101,77
RUA A COLUNA 12 GAVETA 08;1000994429;28 01 3610;128,83
RUA A COLUNA 12 GAVETA 08;1000994427;28 01 3610;128,78
RUA A COLUNA 12 GAVETA 08;1000994426;28 01 3610;74,89
RUA A COLUNA 12 GAVETA 08;1000994428;28 01 3610;128,57
RUA A COLUNA 12 GAVETA 08;1000994430;28 01 3610;81,94
RUA A COLUNA 13 GAVETA 04;1000995268;28 01 3610;116,9
RUA A COLUNA 13 GAVETA 04;1000995272;28 01 3610;132,04
RUA A COLUNA 13 GAVETA 04;1000995273;28 01 3610;132,05
RUA A COLUNA 13 GAVETA 04;1000995271;28 01 3610;132,2
RUA A COLUNA 13 GAVETA 04;1000995270;28 01 3610;131,99
RUA A COLUNA 16 GAVETA 06;1000919708;28 01 3610;134
RUA A COLUNA 16 GAVETA 06;1000926837;28 01 3610;92,88
RUA A COLUNA 16 GAVETA 06;1000926836;28 01 3610;131,1
RUA A COLUNA 16 GAVETA 06;1000909174;28 01 3610;115,3
RUA A COLUNA 16 GAVETA 06;1000924495;28 01 3610;60,89
RUA A COLUNA 17 GAVETA 04;1000995255;28 01 3610;130,25
RUA A COLUNA 17 GAVETA 04;1000995256;28 01 3610;129,94
RUA A COLUNA 17 GAVETA 04;1000995257;28 01 3610;130,19
RUA A COLUNA 17 GAVETA 04;1000995262;28 01 3610;130,05
RUA A COLUNA 17 GAVETA 04;1000995263;28 01 3610;130,21
RUA A COLUNA 17 GAVETA 08;1000979942;28 01 3610;128,24
RUA A COLUNA 17 GAVETA 08;1000974042;28 01 3610;127,78
RUA A COLUNA 17 GAVETA 08;1000964690;28 01 3610;136,32
RUA A COLUNA 17 GAVETA 08;1000964691;28 01 3610;137,08
RUA A COLUNA 21 GAVETA 05;1000994423;28 01 3610;133,81
RUA A COLUNA 21 GAVETA 05;1000994420;28 01 3610;128,56
RUA A COLUNA 21 GAVETA 05;1000994422;28 01 3610;133,83
RUA A COLUNA 21 GAVETA 05;1000994419;28 01 3610;128,48
RUA A COLUNA 21 GAVETA 05;1000994424;28 01 3610;130,53
RUA A COLUNA 21 GAVETA 05;1000994421;28 01 3610;133,81
RUA A COLUNA 21 GAVETA 05;1000994425;28 01 3610;130,16
RUA A COLUNA 21 GAVETA 06;1000958554;28 01 3610;26,08
RUA A COLUNA 21 GAVETA 06;1000958553;28 01 3610;127,02
RUA A COLUNA 24 GAVETA 07;1000932899;28 01 3610;133,32
RUA A COLUNA 24 GAVETA 07;1000932901;28 01 3610;126,67
RUA A COLUNA 24 GAVETA 07;1000943379;28 01 3610;136,96
RUA A COLUNA 24 GAVETA 07;1000932903;28 01 3610;127,16
RUA A COLUNA 24 GAVETA 07;1000943380;28 01 3610;137,45
RUA A COLUNA 25 GAVETA 08;1000994414;28 01 3610;113,53
RUA A COLUNA 25 GAVETA 08;1000994409;28 01 3610;40,16
RUA A COLUNA 25 GAVETA 08;1000994417;28 01 3610;135,51
RUA A COLUNA 25 GAVETA 08;1000994416;28 01 3610;143,76
RUA A COLUNA 25 GAVETA 08;1000994408;28 01 3610;116,04
RUA A COLUNA 25 GAVETA 08;1000994415;28 01 3610;84,24
RUA A COLUNA 26 GAVETA 08;1000995254;28 01 3610;131,67
RUA A COLUNA 26 GAVETA 08;1000995242;28 01 3610;125,64
RUA A COLUNA 26 GAVETA 08;1000995243;28 01 3610;125,25
RUA A COLUNA 26 GAVETA 08;1000995244;28 01 3610;114,86
RUA A COLUNA 26 GAVETA 08;1000995245;28 01 3610;115,28
RUA A COLUNA 26 GAVETA 08;1000995247;28 01 3610;70,85
RUA A COLUNA 26 GAVETA 08;1000995240;28 01 3610;125,59
RUA A COLUNA 26 GAVETA 08;1000995253;28 01 3610;130,92
RUA A COLUNA 26 GAVETA 08;1000995241;28 01 3610;125,46
RUA A COLUNA 28 GAVETA 03;1000994378;28 01 3610;58,72
RUA A COLUNA 28 GAVETA 03;1000994384;28 01 3610;53,53
RUA A COLUNA 28 GAVETA 03;1000994393;28 01 3610;133,8
RUA A COLUNA 28 GAVETA 03;1000994380;28 01 3610;134,5
RUA A COLUNA 28 GAVETA 03;1000994381;28 01 3610;135,54
RUA A COLUNA 28 GAVETA 03;1000994382;28 01 3610;136,15
RUA A COLUNA 28 GAVETA 03;1000994394;28 01 3610;127,78
RUA A COLUNA 31 GAVETA 06;1000756863;28 01 3610;124,1
RUA A COLUNA 31 GAVETA 07;1000994375;28 01 3610;128,48
RUA A COLUNA 31 GAVETA 07;1000994367;28 01 3610;119,31
RUA A COLUNA 31 GAVETA 07;1000994373;28 01 3610;112,14
RUA A COLUNA 31 GAVETA 07;1000994363;28 01 3610;128,57
RUA A COLUNA 31 GAVETA 07;1000994365;28 01 3610;128,84
RUA A COLUNA 31 GAVETA 07;1000994374;28 01 3610;128,5
RUA A COLUNA 31 GAVETA 07;1000994376;28 01 3610;124,61
RUA A COLUNA 31 GAVETA 07;1000994366;28 01 3610;85,3
RUA A COLUNA 31 GAVETA 07;1000994370;28 01 3610;93,66
RUA A COLUNA 32 GAVETA 05;1000995234;28 01 3610;125,88
RUA A COLUNA 32 GAVETA 05;1000995235;28 01 3610;125,61
RUA A COLUNA 32 GAVETA 05;1000995236;28 01 3610;125,61
RUA A COLUNA 32 GAVETA 05;1000995238;28 01 3610;125,26
RUA A COLUNA 32 GAVETA 05;1000995237;28 01 3610;126,05
RUA A COLUNA 32 GAVETA 05;1000995233;28 01 3610;84
RUA A COLUNA 32 GAVETA 05;1000995239;28 01 3610;125,73
RUA A COLUNA 32 GAVETA 05;1000995232;28 01 3610;126,54
RUA A COLUNA 34 GAVETA 01;1000995223;28 01 3610;127,49
RUA A COLUNA 34 GAVETA 01;1000995222;28 01 3610;127,45
RUA A COLUNA 34 GAVETA 01;1000995220;28 01 3610;127,4
RUA A COLUNA 34 GAVETA 01;1000995218;28 01 3610;133,15
RUA A COLUNA 34 GAVETA 01;1000995219;28 01 3610;132,63
RUA A COLUNA 34 GAVETA 01;1000995224;28 01 3610;127,53
RUA A COLUNA 34 GAVETA 01;1000995231;28 01 3610;127,26
RUA A COLUNA 34 GAVETA 01;1000995230;28 01 3610;125,21
RUA A COLUNA 34 GAVETA 01;1000995225;28 01 3610;21,26
RUA A COLUNA 35 GAVETA 08;1000995210;28 01 3610;132,79
RUA A COLUNA 35 GAVETA 08;1000995213;28 01 3610;132,81
RUA A COLUNA 35 GAVETA 08;1000995209;28 01 3610;133,21
RUA A COLUNA 35 GAVETA 08;1000995216;28 01 3610;133,23
RUA A COLUNA 35 GAVETA 08;1000995217;28 01 3610;133,2
RUA A COLUNA 35 GAVETA 08;1000995215;28 01 3610;133,24
RUA B COLUNA 04 GAVETA 07;1000923761;28 01 3610;132,92
RUA B COLUNA 04 GAVETA 07;1000923766;28 01 3610;126,08
RUA B COLUNA 04 GAVETA 07;1000923762;28 01 3610;133,01
RUA B COLUNA 04 GAVETA 07;1000923763;28 01 3610;134,39
RUA B COLUNA 04 GAVETA 07;1000923767;28 01 3610;125,94
RUA B COLUNA 05 GAVETA 03;1000972801;28 01 3610;129,86
RUA B COLUNA 05 GAVETA 03;1000974859;28 01 3610;99,59
RUA B COLUNA 05 GAVETA 03;1000974855;28 01 3610;130,08
RUA B COLUNA 05 GAVETA 03;1000996806;28 01 3610;113,64
RUA B COLUNA 05 GAVETA 03;1000996808;28 01 3610;137,2
RUA B COLUNA 05 GAVETA 03;1000996811;28 01 3610;121,27
RUA B COLUNA 05 GAVETA 03;1000996816;28 01 3610;63,07
RUA B COLUNA 05 GAVETA 03;1000975580;28 01 3610;106,71
RUA B COLUNA 05 GAVETA 03;1000975581;28 01 3610;133,69
RUA B COLUNA 05 GAVETA 03;1000996812;28 01 3610;58,85
RUA B COLUNA 05 GAVETA 03;1000996815;28 01 3610;132,48
RUA B COLUNA 05 GAVETA 03;1000996814;28 01 3610;104,08
RUA B COLUNA 05 GAVETA 03;1000974880;28 01 3610;125,68
RUA B COLUNA 05 GAVETA 03;1000996810;28 01 3610;133
RUA B COLUNA 05 GAVETA 03;1000974083;28 01 3610;133,82
RUA B COLUNA 08 GAVETA 06;1000964467;28 01 3610;127,02
RUA B COLUNA 08 GAVETA 06;1000973557;28 01 3610;127,43
RUA B COLUNA 08 GAVETA 06;1000964469;28 01 3610;127,67
RUA B COLUNA 08 GAVETA 06;1000964509;28 01 3610;133,97
RUA B COLUNA 08 GAVETA 06;1000964512;28 01 3610;130,03
RUA B COLUNA 08 GAVETA 06;1000964466;28 01 3610;126,34
RUA B COLUNA 09 GAVETA 06;1000923409;28 01 3610;124,6
RUA B COLUNA 09 GAVETA 06;1000923414;28 01 3610;49,8
RUA B COLUNA 09 GAVETA 06;1000924534;28 01 3610;133,93
RUA B COLUNA 09 GAVETA 06;1000924515;28 01 3610;131,2
RUA B COLUNA 09 GAVETA 06;1000923420;28 01 3610;129,3
RUA B COLUNA 09 GAVETA 06;1000944257;28 01 3610;129,76
RUA B COLUNA 09 GAVETA 06;1000924527;28 01 3610;134,26
RUA B COLUNA 09 GAVETA 06;1000923423;28 01 3610;130,8
RUA B COLUNA 10 GAVETA 07;1000925642;28 01 3610;122,31
RUA B COLUNA 10 GAVETA 07;1000932763;28 01 3610;133,44
